DateTime,abp[mmHg],icp[mmHg]
33882.6485535715,139.0,29.70
33882.648553803,132.4,29.82
33882.6485540345,114.6,29.82
33882.648554266,99.58,29.82
33882.6485544975,96.20,30.67
33882.6485547289,103.0,31.88
33882.6485549604,114.1,32.96
33882.6485551919,121.6,33.69
33882.6485554234,123.5,34.05
33882.6485556549,118.2,34.17
33882.6485558863,108.0,33.81
33882.6485561178,96.44,33.32
33882.6485563493,88.46,33.69
33882.6485565808,85.32,33.69
33882.6485568123,88.95,34.17
33882.6485570437,93.30,34.05
33882.6485572752,97.41,33.69
33882.6485575067,97.41,33.69
33882.6485577382,94.75,33.08
33882.6485579697,91.61,33.20
33882.6485582011,88.22,32.72
33882.6485584326,86.05,32.72
33882.6485586641,84.84,32.12
33882.6485588956,84.11,31.88
33882.648559127,83.63,30.91
33882.6485593585,82.42,31.03
33882.64855959,81.70,30.67
33882.6485598215,80.73,30.79
33882.648560053,80.49,30.19
33882.6485602844,79.77,30.07
33882.6485605159,78.32,29.82
33882.6485607474,77.59,29.70
33882.6485609789,76.62,29.10
33882.6485612104,75.90,29.10
33882.6485614418,75.66,28.86
33882.6485616733,74.45,28.86
33882.6485619048,73.72,28.38
33882.6485621363,73.72,28.26
33882.6485623678,72.52,27.77
33882.6485625992,72.52,27.89
33882.6485628307,71.79,26.93
33882.6485630622,71.79,27.05
33882.6485632937,70.10,26.69
33882.6485635252,68.65,26.32
33882.6485637566,66.72,25.96
33882.6485639881,65.75,25.96
33882.6485642196,65.75,26.32
33882.6485644511,70.82,27.65
33882.6485646825,86.05,29.10
33882.648564914,111.9,30.67
33882.6485651455,135.3,31.88
33882.648565377,141.4,31.88
33882.6485656085,129.3,31.15
33882.6485658399,110.0,31.15
33882.6485660714,99.10,31.15
33882.6485663029,100.1,32.24
33882.6485665344,109.0,33.57
33882.6485667659,120.6,34.65
33882.6485669973,127.4,35.01
33882.6485672288,125.7,35.98
33882.6485674603,119.6,35.86
33882.6485676918,109.0,35.25
33882.6485679233,97.89,35.01
33882.6485681547,90.16,34.77
33882.6485683862,87.98,35.25
33882.6485686177,89.91,35.01
33882.6485688492,95.47,35.01
33882.6485690806,99.58,35.01
33882.6485693121,99.82,35.13
33882.6485695436,97.41,34.77
33882.6485697751,93.30,34.41
33882.6485700066,89.43,34.29
33882.648570238,86.53,33.81
33882.6485704695,84.60,33.20
33882.648570701,83.87,32.84
33882.6485709325,83.87,32.84
33882.648571164,83.87,32.24
33882.6485713954,83.63,32.00
33882.6485716269,82.18,31.27
33882.6485718584,80.73,31.15
33882.6485720899,80.01,30.91
33882.6485723213,78.32,30.79
33882.6485725528,77.83,30.31
33882.6485727843,77.35,29.82
33882.6485730158,76.62,29.82
33882.6485732473,75.90,29.22
33882.6485734787,74.69,28.98
33882.6485737102,73.97,28.62
33882.6485739417,72.76,28.13
33882.6485741732,73.00,28.01
33882.6485744047,71.79,27.89
33882.6485746361,71.79,27.29
33882.6485748676,70.34,27.05
33882.6485750991,69.86,26.81
33882.6485753306,68.41,26.81
33882.6485755621,66.96,26.20
33882.6485757935,66.23,25.96
33882.648576025,66.47,26.32
33882.6485762565,73.24,27.77
33882.648576488,92.33,29.10
33882.6485767195,119.2,30.31
33882.6485769509,138.2,30.79
33882.6485771824,139.2,30.79
33882.6485774139,122.8,30.91
33882.6485776454,105.1,30.91
33882.6485778768,97.16,31.27
33882.6485781083,101.0,32.72
33882.6485783398,112.1,33.81
33882.6485785713,121.8,34.65
33882.6485788028,126.2,35.13
33882.6485790342,123.5,35.13
33882.6485792657,115.0,35.01
33882.6485794972,103.9,34.89
33882.6485797287,93.30,34.29
33882.6485799602,87.98,34.41
33882.6485801916,87.50,34.29
33882.6485804231,91.85,34.53
33882.6485806546,96.44,34.29
33882.6485808861,98.61,34.29
33882.6485811176,97.89,34.05
33882.648581349,94.02,33.93
33882.6485815805,91.12,33.32
33882.648581812,87.98,32.84
33882.6485820435,86.05,32.96
33882.6485822749,84.60,32.36
33882.6485825064,83.87,32.00
33882.6485827379,83.39,31.76
33882.6485829694,82.66,31.27
33882.6485832009,81.94,30.91
33882.6485834323,80.73,30.43
33882.6485836638,80.01,29.95
33882.6485838953,78.56,29.95
33882.6485841268,78.56,29.46
33882.6485843583,77.35,29.22
33882.6485845897,76.38,28.98
33882.6485848212,75.90,28.74
33882.6485850527,74.93,28.50
33882.6485852842,73.97,28.01
33882.6485855157,72.76,28.01
33882.6485857471,73.00,27.41
33882.6485859786,72.03,27.29
33882.6485862101,72.27,27.05
33882.6485864416,70.58,26.57
33882.6485866731,70.10,26.08
33882.6485869045,68.89,26.08
33882.648587136,67.44,25.48
33882.6485873675,65.99,25.48
33882.648587599,65.99,25.36
33882.6485878304,67.92,26.20
33882.6485880619,78.80,27.41
33882.6485882934,101.3,29.22
33882.6485885249,125.9,30.07
33882.6485887564,138.7,30.19
33882.6485889878,132.2,30.07
33882.6485892193,115.3,30.19
33882.6485894508,100.8,30.55
33882.6485896823,96.92,31.27
33882.6485899138,103.0,32.72
33882.6485901452,114.3,33.44
33882.6485903767,122.3,34.29
33882.6485906082,123.0,34.53
33882.6485908397,117.0,34.65
33882.6485910711,107.1,34.17
33882.6485913026,94.99,33.57
33882.6485915341,87.50,33.57
33882.6485917656,85.32,33.57
33882.6485919971,89.67,34.17
33882.6485922286,94.26,34.17
33882.64859246,97.89,33.69
33882.6485926915,97.41,33.69
33882.648592923,94.26,33.20
33882.6485931545,90.40,32.72
33882.6485933859,87.50,32.60
33882.6485936174,86.29,32.24
33882.6485938489,84.84,31.51
33882.6485940804,84.36,31.63
33882.6485943119,83.15,31.15
33882.6485945433,82.42,30.79
33882.6485947748,81.46,30.31
33882.6485950063,80.49,29.95
33882.6485952378,79.52,29.70
33882.6485954693,79.04,29.22
33882.6485957007,78.56,29.34
33882.6485959322,77.11,28.74
33882.6485961637,76.38,28.38
33882.6485963952,75.42,28.26
33882.6485966266,74.69,27.89
33882.6485968581,73.48,27.65
33882.6485970896,73.24,27.29
33882.6485973211,72.52,27.29
33882.6485975526,72.03,26.57
33882.648597784,71.55,26.32
33882.6485980155,71.07,26.20
33882.648598247,70.34,25.72
33882.6485984785,69.37,25.72
33882.64859871,67.44,25.24
33882.6485989414,66.23,24.88
33882.6485991729,65.02,24.64
33882.6485994044,66.47,25.24
33882.6485996359,73.97,26.69
33882.6485998674,94.02,28.13
33882.6486000988,119.4,29.10
33882.6486003303,137.0,29.70
33882.6486005618,136.6,29.70
33882.6486007933,121.1,29.70
33882.6486010247,104.2,29.70
33882.6486012562,97.16,30.43
33882.6486014877,100.8,31.51
33882.6486017192,111.7,32.72
33882.6486019507,120.4,33.57
33882.6486021821,123.3,34.05
33882.6486024136,119.9,34.05
33882.6486026451,110.7,33.57
33882.6486028766,99.34,33.08
33882.6486031081,89.19,33.08
33882.6486033395,85.08,32.96
33882.648603571,87.50,33.44
33882.6486038025,92.33,33.32
33882.648604034,96.68,33.44
33882.6486042655,97.16,33.08
33882.6486044969,95.23,32.60
33882.6486047284,91.36,32.48
33882.6486049599,88.22,32.00
33882.6486051914,86.05,31.63
33882.6486054229,84.84,31.27
33882.6486056543,84.11,30.91
33882.6486058858,82.91,30.43
33882.6486061173,82.18,30.19
33882.6486063488,80.97,30.07
33882.6486065802,80.25,29.58
33882.6486068117,79.52,29.10
33882.6486070432,78.56,28.98
33882.6486072747,77.83,28.38
33882.6486075062,76.62,28.38
33882.6486077376,75.90,28.01
33882.6486079691,74.93,27.89
33882.6486082006,74.21,27.53
33882.6486084321,73.00,27.41
33882.6486086636,72.76,26.93
33882.648608895,71.79,26.81
33882.6486091265,71.79,26.20
33882.648609358,70.58,25.84
33882.6486095895,70.34,25.36
33882.6486098209,69.62,25.24
33882.6486100524,68.65,24.88
33882.6486102839,66.96,24.88
33882.6486105154,65.75,24.39
33882.6486107469,64.54,24.39
33882.6486109784,65.02,24.76
33882.6486112098,69.13,25.48
33882.6486114413,84.36,26.93
33882.6486116728,109.2,28.50
33882.6486119043,131.2,29.22
33882.6486121357,138.5,29.22
33882.6486123672,126.6,29.34
33882.6486125987,109.2,29.22
33882.6486128302,98.13,29.70
33882.6486130617,97.89,30.67
33882.6486132931,106.3,31.88
33882.6486135246,117.0,32.96
33882.6486137561,123.0,33.57
33882.6486139876,121.8,33.81
33882.6486142191,114.6,33.81
33882.6486144505,104.2,33.32
33882.648614682,93.06,33.20
33882.6486149135,86.77,33.08
33882.648615145,86.29,33.08
33882.6486153764,91.12,33.69
33882.6486156079,95.47,33.32
33882.6486158394,98.13,33.08
33882.6486160709,96.92,33.20
33882.6486163024,93.78,32.84
33882.6486165338,90.40,32.84
33882.6486167653,87.74,32.24
33882.6486169968,85.56,31.76
33882.6486172283,84.60,31.27
33882.6486174598,83.63,31.03
33882.6486176912,82.66,30.79
33882.6486179227,82.42,30.67
33882.6486181542,81.70,30.31
33882.6486183857,80.73,29.95
33882.6486186172,79.77,29.82
33882.6486188486,78.80,29.82
33882.6486190801,78.07,29.10
33882.6486193116,77.59,29.22
33882.6486195431,76.38,28.74
33882.6486197745,75.66,28.86
33882.648620006,74.69,28.38
33882.6486202375,74.45,28.26
33882.648620469,73.00,28.01
33882.6486207005,72.27,27.17
33882.6486209319,71.79,26.81
33882.6486211634,70.10,26.69
33882.6486213949,70.34,26.32
33882.6486216264,70.34,26.20
33882.6486218579,69.62,25.96
33882.6486220893,68.41,25.96
33882.6486223208,66.96,25.96
33882.6486225523,65.75,25.96
33882.6486227838,65.51,25.84
33882.6486230153,69.62,27.05
33882.6486232467,85.08,28.62
33882.6486234782,112.6,29.95
33882.6486237097,136.3,30.79
33882.6486239412,141.6,30.67
33882.6486241727,128.3,30.19
33882.6486244041,109.5,29.95
33882.6486246356,98.37,30.31
33882.6486248671,98.86,31.03
33882.6486250986,108.8,32.84
33882.64862533,121.1,33.81
33882.6486255615,127.4,34.65
33882.648625793,126.2,34.77
33882.6486260245,119.2,34.89
33882.648626256,109.0,34.65
33882.6486264874,97.41,34.29
33882.6486267189,90.16,34.29
33882.6486269504,87.74,34.17
33882.6486271819,90.40,34.29
33882.6486274134,95.71,34.41
33882.6486276448,98.86,34.41
33882.6486278763,99.82,34.29
33882.6486281078,97.41,33.93
33882.6486283393,93.06,33.32
33882.6486285708,88.95,33.20
33882.6486288022,86.29,32.96
33882.6486290337,84.60,32.36
33882.6486292652,83.87,32.24
33882.6486294967,83.87,31.88
33882.6486297281,83.87,31.27
33882.6486299596,82.91,30.91
33882.6486301911,82.18,30.67
33882.6486304226,80.97,30.43
33882.6486306541,79.77,29.95
33882.6486308855,78.32,29.34
33882.648631117,77.59,29.22
33882.6486313485,76.62,28.86
33882.64863158,75.90,28.74
33882.6486318115,74.93,28.50
33882.6486320429,74.21,28.01
33882.6486322744,73.72,28.01
33882.6486325059,73.00,27.41
33882.6486327374,72.03,27.29
33882.6486329689,72.03,26.93
33882.6486332003,70.58,26.32
33882.6486334318,70.58,26.32
33882.6486336633,69.37,25.96
33882.6486338948,68.41,25.84
33882.6486341262,66.72,25.48
33882.6486343577,65.75,25.00
33882.6486345892,66.47,25.48
33882.6486348207,72.03,26.81
33882.6486350522,90.16,28.38
33882.6486352836,115.5,29.22
33882.6486355151,136.8,29.95
33882.6486357466,138.7,29.95
33882.6486359781,124.2,30.07
33882.6486362096,106.8,30.07
33882.648636441,97.16,30.31
33882.6486366725,100.1,31.39
33882.648636904,110.0,32.36
33882.6486371355,120.6,33.32
33882.648637367,124.5,34.29
33882.6486375984,122.3,34.41
33882.6486378299,114.8,34.05
33882.6486380614,103.9,33.44
33882.6486382929,93.30,33.08
33882.6486385243,86.77,32.96
33882.6486387558,87.01,33.44
33882.6486389873,90.64,33.20
33882.6486392188,96.20,33.32
33882.6486394503,97.89,33.32
33882.6486396817,97.41,32.96
33882.6486399132,94.02,32.96
33882.6486401447,89.91,32.00
33882.6486403762,87.01,32.00
33882.6486406077,85.56,31.39
33882.6486408391,84.11,31.39
33882.6486410706,83.87,30.91
33882.6486413021,82.91,30.43
33882.6486415336,82.18,30.07
33882.6486417651,80.97,30.07
33882.6486419965,80.25,29.46
33882.648642228,79.77,28.98
33882.6486424595,79.04,28.98
33882.648642691,77.83,28.50
33882.6486429225,76.87,28.38
33882.6486431539,75.90,28.01
33882.6486433854,75.17,27.53
33882.6486436169,74.21,27.41
33882.6486438484,73.48,27.05
33882.6486440798,73.00,27.05
33882.6486443113,72.03,26.57
33882.6486445428,72.27,26.20
33882.6486447743,70.82,25.96
33882.6486450058,70.82,25.84
33882.6486452372,70.10,25.60
33882.6486454687,68.41,25.24
33882.6486457002,67.20,25.12
33882.6486459317,66.23,24.64
33882.6486461632,66.23,24.76
33882.6486463946,68.65,25.72
33882.6486466261,81.21,27.17
33882.6486468576,104.2,28.38
33882.6486470891,128.1,29.22
33882.6486473206,139.0,29.70
33882.648647552,131.2,29.82
33882.6486477835,112.9,29.22
33882.648648015,99.10,29.70
33882.6486482465,96.68,30.67
33882.6486484779,103.7,31.63
33882.6486487094,115.0,32.72
33882.6486489409,121.6,33.20
33882.6486491724,122.3,33.69
33882.6486494039,115.8,33.32
33882.6486496353,104.9,32.84
33882.6486498668,93.30,32.72
33882.6486500983,86.05,32.60
33882.6486503298,85.56,32.72
33882.6486505613,89.67,33.20
33882.6486507927,94.75,33.20
33882.6486510242,97.41,32.72
33882.6486512557,96.68,32.36
33882.6486514872,93.54,32.24
33882.6486517187,89.67,31.76
33882.6486519501,87.01,31.51
33882.6486521816,85.32,31.15
33882.6486524131,84.60,30.79
33882.6486526446,83.39,30.43
33882.6486528761,82.66,30.31
33882.6486531075,81.46,29.70
33882.648653339,80.73,29.46
33882.6486535705,80.25,29.34
33882.648653802,79.04,28.74
33882.6486540334,78.56,28.26
33882.6486542649,77.83,28.26
33882.6486544964,76.87,27.77
33882.6486547279,75.66,27.65
33882.6486549594,75.42,27.29
33882.6486551908,74.45,27.29
33882.6486554223,73.48,26.69
33882.6486556538,72.27,26.32
33882.6486558853,71.31,26.20
33882.6486561168,71.31,26.32
33882.6486563482,71.07,25.60
33882.6486565797,70.34,25.72
33882.6486568112,69.62,25.24
33882.6486570427,68.41,24.76
33882.6486572741,67.20,24.64
33882.6486575056,65.51,24.27
33882.6486577371,65.27,24.15
33882.6486579686,65.75,24.51
33882.6486582001,73.48,25.96
33882.6486584315,92.09,27.41
33882.648658663,118.2,28.62
33882.6486588945,136.3,29.10
33882.648659126,137.0,29.22
33882.6486593575,120.8,28.62
33882.6486595889,103.7,28.74
33882.6486598204,96.44,29.46
33882.6486600519,99.58,30.55
33882.6486602834,110.2,31.63
33882.6486605149,119.4,32.36
33882.6486607463,123.0,33.08
33882.6486609778,119.4,33.08
33882.6486612093,110.2,32.60
33882.6486614408,98.61,32.12
33882.6486616723,88.71,32.00
33882.6486619037,85.32,32.00
33882.6486621352,86.53,32.48
33882.6486623667,91.85,32.60
33882.6486625982,95.96,32.48
33882.6486628296,97.16,32.00
33882.6486630611,94.75,31.51
33882.6486632926,91.12,31.39
33882.6486635241,87.98,30.91
33882.6486637556,85.81,30.91
33882.648663987,84.60,30.43
33882.6486642185,83.15,30.07
33882.64866445,83.15,30.07
33882.6486646815,81.94,29.46
33882.648664913,80.97,28.98
33882.6486651444,80.01,28.74
33882.6486653759,78.56,28.38
33882.6486656074,78.56,27.89
33882.6486658389,77.59,27.89
33882.6486660704,76.87,27.29
33882.6486663018,75.66,27.29
33882.6486665333,74.69,26.93
33882.6486667648,73.72,26.81
33882.6486669963,72.76,26.32
33882.6486672277,71.79,25.84
33882.6486674592,71.79,25.84
33882.6486676907,70.58,25.36
33882.6486679222,70.34,25.12
33882.6486681537,70.82,25.36
33882.6486683851,69.62,24.88
33882.6486686166,68.65,24.76
33882.6486688481,67.68,24.27
33882.6486690796,65.75,23.91
33882.6486693111,64.54,23.79
33882.6486695425,64.30,23.79
33882.648669774,66.23,24.64
33882.6486700055,76.62,25.72
33882.648670237,98.61,27.29
33882.6486704685,123.7,28.26
33882.6486706999,138.5,28.86
33882.6486709314,132.4,28.74
33882.6486711629,115.5,28.26
33882.6486713944,100.5,28.74
33882.6486716259,95.47,29.10
33882.6486718573,100.8,30.55
33882.6486720888,111.9,31.63
33882.6486723203,120.4,32.60
33882.6486725518,122.3,32.72
33882.6486727832,117.7,32.84
33882.6486730147,107.6,32.48
33882.6486732462,96.68,32.24
33882.6486734777,88.22,32.12
33882.6486737092,85.32,32.12
33882.6486739406,88.46,32.72
33882.6486741721,93.30,32.72
33882.6486744036,97.41,32.72
33882.6486746351,97.65,32.24
33882.6486748666,94.99,32.24
33882.648675098,91.61,31.88
33882.6486753295,87.98,31.76
33882.648675561,85.56,31.03
33882.6486757925,83.87,30.91
33882.6486760239,83.87,30.79
33882.6486762554,82.66,30.31
33882.6486764869,82.42,30.19
33882.6486767184,81.70,29.82
33882.6486769499,80.97,29.82
33882.6486771813,80.01,29.10
33882.6486774128,78.32,29.10
33882.6486776443,77.83,28.86
33882.6486778758,76.62,28.26
33882.6486781073,75.66,28.01
33882.6486783387,74.69,27.89
33882.6486785702,74.69,27.65
33882.6486788017,73.72,27.17
33882.6486790332,73.00,27.17
33882.6486792647,72.52,27.17
33882.6486794961,71.79,26.69
33882.6486797276,70.58,26.81
33882.6486799591,70.34,26.08
33882.6486801906,70.58,25.96
33882.6486804221,69.86,25.72
33882.6486806535,68.41,25.36
33882.648680885,66.47,25.24
33882.6486811165,65.75,24.88
33882.648681348,64.78,24.88
33882.6486815794,67.68,25.84
33882.6486818109,79.04,27.29
33882.6486820424,103.4,28.98
33882.6486822739,130.5,29.95
33882.6486825054,143.1,29.95
33882.6486827368,133.9,29.95
33882.6486829683,115.0,29.22
33882.6486831998,100.3,29.82
33882.6486834313,96.68,30.19
33882.6486836628,104.4,31.03
33882.6486838942,116.7,32.84
33882.6486841257,124.7,33.44
33882.6486843572,126.2,34.17
33882.6486845887,120.6,34.29
33882.6486848202,111.2,33.93
33882.6486850516,101.0,33.20
33882.6486852831,91.85,33.08
33882.6486855146,87.98,33.20
33882.6486857461,88.71,33.20
33882.6486859775,92.81,33.93
33882.648686209,97.65,33.93
33882.6486864405,98.86,33.69
33882.648686672,97.89,33.32
33882.6486869035,93.78,32.84
33882.6486871349,89.91,32.36
33882.6486873664,86.53,31.88
33882.6486875979,84.84,31.27
33882.6486878294,83.87,31.15
33882.6486880609,82.91,30.91
33882.6486882923,82.66,30.43
33882.6486885238,82.18,30.07
33882.6486887553,80.97,29.46
33882.6486889868,80.49,29.22
33882.6486892183,79.77,28.98
33882.6486894497,78.07,28.86
33882.6486896812,77.35,28.50
33882.6486899127,76.14,28.13
33882.6486901442,75.90,28.01
33882.6486903757,74.93,27.29
33882.6486906071,73.97,27.17
33882.6486908386,73.00,26.93
33882.6486910701,72.76,26.32
33882.6486913016,72.03,26.08
33882.648691533,72.03,25.96
33882.6486917645,70.58,25.96
33882.648691996,70.10,25.36
33882.6486922275,69.13,25.48
33882.648692459,67.92,25.00
33882.6486926904,66.23,24.64
33882.6486929219,65.99,24.39
33882.6486931534,65.99,24.88
33882.6486933849,73.00,26.20
33882.6486936164,91.12,27.41
33882.6486938478,117.0,28.98
33882.6486940793,136.8,29.34
33882.6486943108,137.5,29.22
33882.6486945423,122.8,28.98
33882.6486947738,104.9,28.98
33882.6486950052,96.92,29.34
33882.6486952367,99.10,30.43
33882.6486954682,109.5,31.51
33882.6486956997,118.9,32.60
33882.6486959311,123.7,32.96
33882.6486961626,121.3,33.32
33882.6486963941,113.4,32.96
33882.6486966256,102.0,32.48
33882.6486968571,91.61,31.88
33882.6486970885,85.81,32.00
33882.64869732,86.29,32.36
33882.6486975515,91.36,32.48
33882.648697783,95.47,32.36
33882.6486980145,97.89,32.12
33882.6486982459,96.20,32.00
33882.6486984774,93.06,31.39
33882.6486987089,88.95,31.39
33882.6486989404,86.05,30.91
33882.6486991719,84.84,30.55
33882.6486994033,83.87,30.31
33882.6486996348,82.91,30.07
33882.6486998663,82.18,29.46
33882.6487000978,81.94,29.58
33882.6487003292,80.97,29.10
33882.6487005607,80.01,28.50
33882.6487007922,78.80,28.13
33882.6487010237,77.83,28.01
33882.6487012552,77.11,27.53
33882.6487014866,76.14,27.29
33882.6487017181,75.90,27.05
33882.6487019496,74.93,27.05
33882.6487021811,74.21,26.57
33882.6487024126,73.00,26.08
33882.648702644,72.03,25.96
33882.6487028755,72.03,26.08
33882.648703107,70.58,25.48
33882.6487033385,70.82,25.60
33882.64870357,70.10,25.12
33882.6487038014,69.13,24.64
33882.6487040329,68.17,24.64
33882.6487042644,66.23,24.27
33882.6487044959,65.27,24.15
33882.6487047273,65.99,24.51
33882.6487049588,71.31,25.60
33882.6487051903,87.98,27.05
33882.6487054218,112.9,28.26
33882.6487056533,134.9,28.62
33882.6487058847,138.2,28.74
33882.6487061162,124.5,28.74
33882.6487063477,106.8,28.74
33882.6487065792,95.96,29.22
33882.6487068107,97.65,30.19
33882.6487070421,107.3,31.27
33882.6487072736,117.2,32.12
33882.6487075051,122.3,32.72
33882.6487077366,120.4,32.60
33882.6487079681,111.4,32.24
33882.6487081995,99.82,31.76
33882.648708431,89.67,31.63
33882.6487086625,84.84,31.76
33882.648708894,86.77,32.12
33882.6487091255,91.85,32.24
33882.6487093569,96.20,32.12
33882.6487095884,97.41,31.76
33882.6487098199,94.99,31.63
33882.6487100514,91.61,31.27
33882.6487102828,88.46,30.79
